id,name,product_category,price,url,rating,count_review,shop_id,shop_name,shop_city,shop_url,shop_tier,category_id,category_name,category_url,free_shipping,discount_percentage,crawled,crawl_timestamp,scraped_at
3717540762,Lenyes CA863 Charger Mobil Fast Charging Original 2 Port USB 5V 2.4A Putih Plastik Garansi 12 Bulan Adapter Mobil Berkualitas Tinggi,Car Charger Adapter,25900,https://www.tokopedia.com/lenyes-official/lenyes-ca863-charger-mobil-fast-charging-original-2-port-usb-5v-2-4a-putih-plastik-garansi-12-bulan-adapter-mobil-berkualitas-tinggi-1731180505102058997?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,232,11386588,Lenyes Official,Tangerang,https://www.tokopedia.com/lenyes-official,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:20.082658
267342321,Charger Mobil Car Charger 3.1A Dual USB Car Charger dgn LED Display - Taffware EC2,Car Charger Adapter,42800,https://www.tokopedia.com/devro/charger-mobil-car-charger-3-1a-dual-usb-car-charger-dgn-led-display-taffware-ec2-1730807150568703660?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,25,514622,Devro,Tangerang,https://www.tokopedia.com/devro,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:20.082658
1717873939,FOOMEE BH22 Dual USB Car Charger Casan Mobil Motor 2.4A Fast Charging Original Foomee Adaptor,Car Charger Adapter,21994,https://www.tokopedia.com/nineshopacc/foomee-bh22-dual-usb-car-charger-casan-mobil-motor-2-4a-fast-charging?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,15,8591704,Nineshopacc,Jakarta Timur,https://www.tokopedia.com/nineshopacc,3,984,Rumah Tangga,https://www.tokopedia.com/p/rumah-tangga/travel/universal-travel-adaptor,False,0,,,2026-01-19 00:13:20.082658
1564532117,Car Charger Mobil Fast Charging 3.1A 4 Port USB 1.8M Qualcomm QC 3.0,Car Charger Adapter,59900,https://www.tokopedia.com/gudangvariasi712/car-charger-mobil-fast-charging-3-1a-qualcomm-quick-charger-4-port-usb?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,14,9360702,Gudang Variasi 712,Kab. Bekasi,https://www.tokopedia.com/gudangvariasi712,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/perawatan-kendaraan/vacuum-cleaner-mobil,False,0,,,2026-01-19 00:13:20.082658
100278065604,Phone Holder Mobil Wireless Charger Tempat Hp Mobil  Fast Charging Smart Sensor,Wireless Charger Holder,99500,https://www.tokopedia.com/automaxidn/phone-holder-mobil-wireless-charger-tempat-hp-mobil-fast-charging-smart-sensor-1729725629247228221?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,15,12199190,Automax Zen,Jakarta Utara,https://www.tokopedia.com/automaxidn,3,63,Otomotif,https://www.tokopedia.com/p/otomotif/interior-mobil/cup-holder-mobil,False,0,,,2026-01-19 00:13:20.082658
12158285206,ACOME Car Charger Mobil ACC02 Dual Port USB A + USB A 5V/3A 15W PD W QC3.0 18W Casing Logam Garansi 1 Tahun,Car Charger Adapter,42900,https://www.tokopedia.com/acome-audio/acome-car-charger-mobil-acc02-dual-port-usb-a-usb-a-5v-3a-15w-pd-w-qc3-0-18w-casing-logam-garansi-1-tahun-1731173955524462338?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,15,6358706,Acome Audio,Kab. Tangerang,https://www.tokopedia.com/acome-audio,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:20.082658
2773564825,Charger Casan Baterai Battery Mobil Remot Lion 4.8V 7Volt 9.6V 9.6Volt 2Pin RC Pesawat Airplane,Car Charger Adapter,22425,https://www.tokopedia.com/alladinshop/charger-casan-baterai-battery-mobil-remot-lion-4-8v-7volt-9-6volt-2pin?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,59,628954,My Aladin,Kab. Bekasi,https://www.tokopedia.com/alladinshop,3,578,"Audio, Kamera & Elektronik Lainnya",https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/remote-control-drone/aksesoris-drone,False,0,,,2026-01-19 00:13:20.082658
11957004456,Charger Casan Baterai 3.6V 4.8V 6V 7.2V 9.6V Soket RC Tamiya 2Pin mobil remot,Car Charger Adapter,22500,https://www.tokopedia.com/alladinshop/charger-casan-baterai-3-6v-4-8v-6v-7-2v-9-6v-soket-rc-tamiya-2pin?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,16,628954,My Aladin,Kab. Bekasi,https://www.tokopedia.com/alladinshop,3,578,"Audio, Kamera & Elektronik Lainnya",https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/remote-control-drone/drone-kamera,False,0,,,2026-01-19 00:13:20.183981
1541021263,Charger Adaptor Lighter Mobil Converter Konverter 220V AC To 12V 5A,Car Charger Adapter,57100,https://www.tokopedia.com/multipart57/charger-adaptor-lighter-mobil-converter-konverter-220v-ac-to-12v-5a?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,4.9,286,5044007,GlobalTech_NEW,Jakarta Utara,https://www.tokopedia.com/multipart57,3,65,Handphone & Tablet,https://www.tokopedia.com/p/handphone-tablet/aksesoris-handphone/charger-mobil,False,0,,,2026-01-19 00:13:20.183981
100132427479,Senter Kepala LED Mini COB  Super Terang Murah Headlamp Bisa Putar Copot Cas USB Head Light Charger Head Lamp Headlamp Lampu Camping High Power terang Jarak Jauh Besi Mobil Baterai Bohlam Putih White,Car Charger Adapter,23000,https://www.tokopedia.com/balibyte-store/senter-kepala-led-mini-cob-super-terang-murah-headlamp-bisa-putar-copot-cas-usb-head-light-charger-head-lamp-headlamp-lampu-camping-high-power-terang-jarak-jauh-besi-mobil-baterai-bohlam-putih-white-1729654429179086777?extParam=ivf%3Dfalse%26keyword%3Dcharger+mobil%26src%3Dsearch,5.0,15,7495500613968890809,Balibyte Store,Jakarta Pusat,https://www.tokopedia.com/balibyte-store,3,62,Olahraga,https://www.tokopedia.com/p/olahraga/hiking-camping/headlamp-senter-camping,False,0,,,2026-01-19 00:13:20.183981
